event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
27220837455,true,2002-03-30 00:00:00.000,15.769,2.476,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585493.6669580328,273698.89101537067,"33N"
27220837456,true,2002-03-31 00:00:00.000,15.74,2.502,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582267.7930331328,276571.1326878779,"33N"
27220837457,true,2002-03-31 00:00:00.000,15.744,2.506,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582712.2579454434,277013.55016111926,"33N"
27220837458,true,2002-03-31 00:00:00.000,15.747,2.507,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583045.730998051,277124.2815154441,"33N"
27220837459,true,2002-04-01 00:00:00.000,15.771,2.479,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585715.8377275807,274030.6465969933,"33N"
27220837460,true,2002-04-01 00:00:00.000,15.77,2.485,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585604.270096535,274693.8347597624,"33N"
27220837461,true,2002-04-02 00:00:00.000,15.849,2.493,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",594387.091486514,275583.57013073267,"33N"
27220837462,true,2002-04-02 00:00:00.000,15.795,2.514,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",588381.8656401921,277901.22279911453,"33N"
27220837463,true,2002-04-02 00:00:00.000,15.766,2.51,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585157.935873308,277457.1278137937,"33N"
27220837464,true,2002-04-03 00:00:00.000,15.761,2.518,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584601.526544091,278341.1390649971,"33N"
27220837465,true,2002-04-03 00:00:00.000,15.74,2.508,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582267.4186151354,277234.3811629383,"33N"
27220837466,true,2002-04-04 00:00:00.000,15.735,2.574,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581707.3774786729,284529.79703233985,"33N"
27220837467,true,2002-04-04 00:00:00.000,15.774,2.602,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586041.2406584603,287627.54913139425,"33N"
27220837468,true,2002-04-05 00:00:00.000,15.729,2.62,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581037.4105916212,289614.3138940304,"33N"
27220837469,true,2002-04-06 00:00:00.000,15.725,2.589,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580594.7075207067,286187.2784406974,"33N"
27220837470,true,2002-04-07 00:00:00.000,15.729,2.592,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581039.2012530299,286519.1571816704,"33N"
27220837471,true,2002-04-07 00:00:00.000,15.718,2.568,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579817.819459022,283865.4748659246,"33N"
27220837472,true,2002-04-07 00:00:00.000,15.744,2.596,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582706.5076823835,286962.2932773339,"33N"
27220837473,true,2002-04-08 00:00:00.000,15.785,2.57,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",587266.3119870392,284090.9378143178,"33N"
27220837474,true,2002-04-08 00:00:00.000,15.732,2.596,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581372.4583844019,286961.51494769525,"33N"
27220837475,true,2002-04-08 00:00:00.000,15.74,2.6,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582261.5653085945,287404.1987078822,"33N"
27220837476,true,2002-04-09 00:00:00.000,15.757,2.599,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584151.5332839001,287294.77675005846,"33N"
27220837477,true,2002-04-10 00:00:00.000,15.721,2.606,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580148.9517176047,288066.22366632504,"33N"
27220837478,true,2002-04-10 00:00:00.000,15.749,2.613,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583261.2462467977,288841.8320458623,"33N"
27220837479,true,2002-04-10 00:00:00.000,15.75,2.609,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583372.6795053923,288399.73097146855,"33N"
27220837480,true,2002-04-10 00:00:00.000,15.731,2.607,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581260.5835846008,288177.40553741704,"33N"
27220837481,true,2002-04-11 00:00:00.000,15.712,2.588,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579149.5478133427,286075.9188757895,"33N"
27220837482,true,2002-04-11 00:00:00.000,15.764,2.603,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584929.4632969435,287737.4138996035,"33N"
27220837483,true,2002-04-12 00:00:00.000,15.558,2.6,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",562028.9208950808,287393.80199484865,"33N"
27220837484,true,2002-04-13 00:00:00.000,15.746,2.68,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582923.2848337959,296247.93461601407,"33N"
27220837485,true,2002-04-14 00:00:00.000,15.761,2.69,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584590.0525938834,297354.38256472594,"33N"
27220837486,true,2002-04-14 00:00:00.000,15.752,2.688,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583589.7228289724,297132.67851113906,"33N"
27220837487,true,2002-04-14 00:00:00.000,15.746,2.683,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582923.0828177348,296579.5602167802,"33N"
27220837488,true,2002-04-15 00:00:00.000,15.747,2.635,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583037.455525794,291273.6191067764,"33N"
27220837489,true,2002-04-16 00:00:00.000,15.776,2.662,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586259.4577407064,294260.2386990819,"33N"
27220837490,true,2002-04-17 00:00:00.000,15.613,2.632,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",568141.3786715957,290933.8748126988,"33N"
27220837491,true,2002-04-18 00:00:00.000,15.763,2.653,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584814.9174626553,293264.45690273884,"33N"
27220837492,true,2002-04-18 00:00:00.000,15.746,2.67,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582923.9565894818,295142.5160623279,"33N"
27220837493,true,2002-04-19 00:00:00.000,15.779,2.658,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586593.234604718,293818.27818362875,"33N"
27220837494,true,2002-04-20 00:00:00.000,15.808,2.657,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",589817.1421802293,293709.8053608929,"33N"
27220837495,true,2002-04-22 00:00:00.000,15.781,2.679,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586814.0940436326,296139.81621853914,"33N"
27220837496,true,2002-04-23 00:00:00.000,15.776,2.68,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586258.2018195504,296250.0058392683,"33N"
27220837497,true,2002-04-24 00:00:00.000,15.77,2.701,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585589.7520393785,298570.9774977156,"33N"
27220837498,true,2002-04-24 00:00:00.000,15.778,2.698,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586479.2628125926,298239.91548476677,"33N"
27220837499,true,2002-04-25 00:00:00.000,15.752,2.695,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583589.2458951024,297906.47276621446,"33N"
27220837500,true,2002-04-25 00:00:00.000,15.639,2.666,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",571029.7317276223,294693.66146924486,"33N"
27220837501,true,2002-04-26 00:00:00.000,15.755,2.695,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583922.7329392971,297906.67899112246,"33N"
27220837502,true,2002-04-26 00:00:00.000,15.755,2.695,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583922.7329392971,297906.67899112246,"33N"
27220837503,true,2002-04-27 00:00:00.000,15.767,2.691,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585256.9615578138,297465.3424092988,"33N"
27220837504,true,2002-04-28 00:00:00.000,15.766,2.69,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585145.8678881543,297354.73019149905,"33N"
27220837505,true,2002-04-28 00:00:00.000,15.77,2.684,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585590.9384805125,296691.7549879728,"33N"
27220837506,true,2002-04-28 00:00:00.000,15.769,2.684,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585479.7747227141,296691.6850719232,"33N"
27220837507,true,2002-04-29 00:00:00.000,15.787,2.669,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",587481.7900152998,295034.8136843487,"33N"
27220837508,true,2002-04-30 00:00:00.000,16.086,2.697,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",620718.8947268619,298155.58237820846,"33N"
27220837509,true,2002-05-01 00:00:00.000,15.703,2.588,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578149.0112931604,286075.3609798108,"33N"
27220837510,true,2002-05-02 00:00:00.000,15.776,2.63,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586261.6696053974,290722.8763035081,"33N"
27220837511,true,2002-05-02 00:00:00.000,15.772,2.589,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585819.7752504601,286190.36196920736,"33N"
27220837512,true,2002-05-03 00:00:00.000,15.599,2.558,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",566588.9463092907,282753.2789312655,"33N"
27220837513,true,2002-05-04 00:00:00.000,15.762,2.587,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584708.1867551043,285968.6054576603,"33N"
27220837514,true,2002-05-06 00:00:00.000,15.78,2.402,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586721.4078546825,265519.472749604,"33N"
27220837515,true,2002-05-06 00:00:00.000,15.741,2.346,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582388.4049371795,259326.7517416002,"33N"
27220837516,true,2002-05-07 00:00:00.000,15.765,2.346,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585057.0119147074,259328.18745086322,"33N"
27220837517,true,2002-05-07 00:00:00.000,15.767,2.348,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585279.2752928048,259549.39285012096,"33N"
27220837518,true,2002-05-07 00:00:00.000,15.751,2.342,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583500.5597721637,258885.17866975314,"33N"
27220837519,true,2002-05-08 00:00:00.000,15.778,2.339,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586502.9430669687,258555.18936051452,"33N"
27220837520,true,2002-05-08 00:00:00.000,15.773,2.339,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585946.977600714,258554.88223139147,"33N"
27220837521,true,2002-05-09 00:00:00.000,15.686,2.362,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576272.031422291,261092.27210020175,"33N"
27220837522,true,2002-05-09 00:00:00.000,15.807,2.357,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",589726.4076888764,260546.7821615914,"33N"
27220837523,true,2002-05-10 00:00:00.000,15.767,2.355,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585278.8502580919,260323.18581655563,"33N"
27220837524,true,2002-05-10 00:00:00.000,15.756,2.34,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584056.6403601061,258664.39435937087,"33N"
27220837525,true,2002-05-10 00:00:00.000,15.796,2.348,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",588503.859036337,259551.19487757402,"33N"
27220837526,true,2002-05-11 00:00:00.000,15.754,2.369,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583832.5221861479,261869.97887256532,"33N"
27220837527,true,2002-05-13 00:00:00.000,15.751,2.471,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583492.7111520951,273145.03595582256,"33N"
27220837528,true,2002-05-14 00:00:00.000,15.736,2.525,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581821.6453119512,279113.3331356506,"33N"
27220837529,true,2002-05-14 00:00:00.000,15.733,2.537,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581487.365441256,280439.6401417067,"33N"
27220837530,true,2002-05-16 00:00:00.000,15.78,2.576,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586710.0356927866,284753.85270591406,"33N"
27220837531,true,2002-05-17 00:00:00.000,15.742,2.614,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582482.9946579045,288951.9120566334,"33N"
27220837532,true,2002-05-17 00:00:00.000,15.767,2.611,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585262.437388005,288621.954457649,"33N"
27220837533,true,2002-05-19 00:00:00.000,15.731,2.608,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581260.5194200196,288287.9469004404,"33N"
27220837534,true,2002-05-19 00:00:00.000,15.588,2.578,"0","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",565365.0508758,284963.4757802425,"33N"
27220837535,true,2002-05-20 00:00:00.000,15.739,2.604,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582150.1359252539,287846.29982344987,"33N"
27220837536,true,2002-05-20 00:00:00.000,15.734,2.606,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581594.157009129,288067.05804991315,"33N"
27220837537,true,2002-05-21 00:00:00.000,15.743,2.598,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582595.2068579374,287183.3112199495,"33N"
27220837538,true,2002-05-22 00:00:00.000,15.749,2.603,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583261.9038228452,287736.41390992847,"33N"
27220837539,true,2002-05-23 00:00:00.000,15.841,2.604,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",593489.622589884,287853.40369323763,"33N"
27220837540,true,2002-05-24 00:00:00.000,15.711,2.651,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579034.4271691135,293039.93305721326,"33N"
27220837541,true,2002-05-24 00:00:00.000,15.774,2.584,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586042.4567840281,285637.7853828433,"33N"
27220837542,true,2002-05-26 00:00:00.000,15.789,2.681,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",587703.2686269414,296361.47171354253,"33N"
27220837543,true,2002-05-26 00:00:00.000,15.805,2.684,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",589481.6867117359,296694.2593091033,"33N"
27220837544,true,2002-05-26 00:00:00.000,15.771,2.659,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585703.8356808798,293928.26276376384,"33N"
